,Unnamed: 0,cell_ID,x_global_px,y_global_px,x_local_px,y_local_px,z,target,CellComp,cell_type,Run_Tissue_name,z_local_px
13235,13346,c_1_13_64,-31606.0977777778,31518.1514444444,1421.68,3523.707,2,MZT2A,Cytoplasm,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13236,13347,c_1_13_64,-31607.2377777778,31518.9844444444,1420.54,3524.54,2,CAMP,Cytoplasm,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13237,13348,c_1_13_64,-31647.9577777778,31509.9144444444,1379.82,3515.47,2,MALAT1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13238,13349,c_1_13_64,-31619.4477777778,31530.9874444444,1408.33,3536.543,2,S100A10,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13239,13350,c_1_13_64,-31654.6977777778,31524.1244444444,1373.08,3529.68,2,CD81,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13240,13351,c_1_13_64,-31618.7677777778,31519.5874444444,1409.01,3525.143,2,FLT3LG,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13241,13352,c_1_13_64,-31618.4777777778,31516.3664444444,1409.3,3521.922,2,MZT2A,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13242,13353,c_1_13_64,-31648.6977777778,31511.8594444444,1379.08,3517.415,2,CMKLR1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13243,13354,c_1_13_64,-31620.1277777778,31534.1694444444,1407.65,3539.725,2,HSPA1A,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13244,13355,c_1_13_64,-31613.6777777778,31538.0444444444,1414.1,3543.6,2,COL9A2,Cytoplasm,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13245,13356,c_1_13_64,-31620.1877777778,31534.2374444444,1407.59,3539.793,2,TYK2,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13246,13357,c_1_13_64,-31646.9577777778,31509.0064444444,1380.82,3514.562,2,NEAT1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13247,13358,c_1_13_64,-31619.1477777778,31532.7644444444,1408.63,3538.32,2,IGFBP7,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13248,13359,c_1_13_64,-31616.1777777778,31532.0944444444,1411.6,3537.65,2,HLA-C,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13249,13360,c_1_13_64,-31631.3677777778,31522.2944444444,1396.41,3527.85,2,CD74,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13250,13361,c_1_13_64,-31613.0577777778,31513.2544444444,1414.72,3518.81,2,MALAT1,Cytoplasm,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13251,13362,c_1_13_64,-31629.5677777778,31533.3114444444,1398.21,3538.867,2,S100A6,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,8.88888888888889
13252,13363,c_1_13_64,-31636.1777777778,31521.8644444444,1391.6,3527.42,7,B2M,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,31.11111111111111
13253,13364,c_1_13_64,-31630.4777777778,31520.6944444444,1397.3,3526.25,7,COL18A1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,31.11111111111111
13254,13365,c_1_13_64,-31643.3377777778,31520.2584444444,1384.44,3525.814,7,KRT1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,31.11111111111111
13255,13366,c_1_13_64,-31623.1977777778,31528.4944444444,1404.58,3534.05,7,MZT2A,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,31.11111111111111
13256,13367,c_1_13_64,-31612.7677777778,31537.5664444444,1415.01,3543.122,7,HSP90AB1,Cytoplasm,Type.B.intercalated.cell,Run1081_SP17_2566,31.11111111111111
13257,13368,c_1_13_64,-31616.9677777778,31520.9894444444,1410.81,3526.545,7,MZT2A,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,31.11111111111111
13258,13369,c_1_13_64,-31616.1677777778,31525.5524444444,1411.61,3531.108,7,POU5F1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,31.11111111111111
13259,13370,c_1_13_64,-31614.6077777778,31539.0734444444,1413.17,3544.629,7,HMGB2,Cytoplasm,Type.B.intercalated.cell,Run1081_SP17_2566,31.11111111111111
13260,13371,c_1_13_64,-31630.7277777778,31523.2444444444,1397.05,3528.8,7,CELSR1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,31.11111111111111
13261,13372,c_1_13_64,-31651.4377777778,31523.6044444444,1376.34,3529.16,7,MALAT1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,31.11111111111111
13262,13373,c_1_13_64,-31614.7677777778,31544.1819444444,1413.01,3549.7375,7,HLA-B,Cytoplasm,Type.B.intercalated.cell,Run1081_SP17_2566,31.11111111111111
13263,13374,c_1_13_64,-31632.9777777778,31523.0944444444,1394.8,3528.65,7,KLK3,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,31.11111111111111
13264,13375,c_1_13_64,-31620.2177777778,31529.3844444444,1407.56,3534.94,3,HSP90AA1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,13.333333333333334
13265,13376,c_1_13_64,-31602.8977777778,31506.7774444444,1424.88,3512.333,3,ARF1,Cytoplasm,Type.B.intercalated.cell,Run1081_SP17_2566,13.333333333333334
13266,13377,c_1_13_64,-31602.8477777778,31506.8444444444,1424.93,3512.4,3,GPX3,Cytoplasm,Type.B.intercalated.cell,Run1081_SP17_2566,13.333333333333334
13267,13378,c_1_13_64,-31647.8477777778,31520.0944444444,1379.93,3525.65,3,KRT7,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,13.333333333333334
13268,13379,c_1_13_64,-31647.0777777778,31514.9244444444,1380.7,3520.48,3,HLA-B,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,13.333333333333334
13269,13380,c_1_13_64,-31637.9577777778,31522.5984444444,1389.82,3528.154,3,AKT1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,13.333333333333334
13270,13381,c_1_13_64,-31644.0677777778,31523.1174444444,1383.71,3528.673,3,MALAT1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,13.333333333333334
13271,13382,c_1_13_64,-31608.7877777778,31508.6444444444,1418.99,3514.2,3,MZT2A,Cytoplasm,Type.B.intercalated.cell,Run1081_SP17_2566,13.333333333333334
13272,13383,c_1_13_64,-31616.2377777778,31532.3774444444,1411.54,3537.933,3,HLA-C,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,13.333333333333334
13273,13384,c_1_13_64,-31632.9677777778,31522.5584444444,1394.81,3528.114,6,KLK3,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,26.666666666666668
13274,13385,c_1_13_64,-31639.1577777778,31521.0364444444,1388.62,3526.592,6,KRT18,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,26.666666666666668
13275,13386,c_1_13_64,-31624.9377777778,31529.4444444444,1402.84,3535.0,6,MALAT1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,26.666666666666668
13276,13387,c_1_13_64,-31645.7377777778,31519.6054444444,1382.04,3525.161,6,TAP1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,26.666666666666668
13277,13388,c_1_13_64,-31638.9977777778,31520.5944444444,1388.78,3526.15,6,MZT2A,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,26.666666666666668
13278,13389,c_1_13_64,-31650.1977777778,31539.6314444444,1377.58,3545.187,5,TYK2,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,22.22222222222222
13279,13390,c_1_13_64,-31648.7877777778,31523.3974444444,1378.99,3528.953,5,ACE2,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,22.22222222222222
13280,13391,c_1_13_64,-31625.6177777778,31515.8244444444,1402.16,3521.38,5,FZD6,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,22.22222222222222
13281,13392,c_1_13_64,-31622.0477777778,31534.0694444444,1405.73,3539.625,5,S100A6,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,22.22222222222222
13282,13393,c_1_13_64,-31631.0277777778,31535.8804444444,1396.75,3541.436,5,IGFBP5,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,22.22222222222222
13283,13394,c_1_13_64,-31638.1377777778,31525.8114444444,1389.64,3531.367,5,MALAT1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,22.22222222222222
13284,13395,c_1_13_64,-31642.7577777778,31522.3444444444,1385.02,3527.9,1,ARHGDIB,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,4.444444444444445
13285,13396,c_1_13_64,-31631.5977777778,31524.4114444444,1396.18,3529.967,1,CRIP1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,4.444444444444445
13286,13397,c_1_13_64,-31648.8677777778,31523.2044444444,1378.91,3528.76,1,MIF,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,4.444444444444445
13287,13398,c_1_13_64,-31651.2377777778,31538.5074444444,1376.54,3544.063,1,TPM2,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,4.444444444444445
13288,13399,c_1_13_64,-31613.9277777778,31508.5984444444,1413.85,3514.154,1,C1QC,Cytoplasm,Type.B.intercalated.cell,Run1081_SP17_2566,4.444444444444445
13289,13400,c_1_13_64,-31608.8477777778,31514.9654444444,1418.93,3520.521,1,MZT2A,Cytoplasm,Type.B.intercalated.cell,Run1081_SP17_2566,4.444444444444445
13290,13401,c_1_13_64,-31630.7677777778,31530.0944444444,1397.01,3535.65,1,COL18A1,Nuclear,Type.B.intercalated.cell,Run1081_SP17_2566,4.444444444444445
13291,13402,c_1_13_65,-31577.6577777778,31520.1574444444,1450.12,3525.713,8,PTGDR2,Nuclear,Ascending.vasa.recta.endothelium,Run1081_SP17_2566,35.55555555555556
13292,13403,c_1_13_65,-31559.6477777778,31509.3864444444,1468.13,3514.942,8,B2M,Cytoplasm,Ascending.vasa.recta.endothelium,Run1081_SP17_2566,35.55555555555556
13293,13404,c_1_13_65,-31533.1377777778,31535.1134444444,1494.64,3540.669,8,MALAT1,Nuclear,Ascending.vasa.recta.endothelium,Run1081_SP17_2566,35.55555555555556
13294,13405,c_1_13_65,-31547.3977777778,31525.4944444444,1480.38,3531.05,0,MZT2A,Nuclear,Ascending.vasa.recta.endothelium,Run1081_SP17_2566,0.0
13295,13406,c_1_13_65,-31560.1277777778,31528.1574444444,1467.65,3533.713,0,HLA-DRB1,Nuclear,Ascending.vasa.recta.endothelium,Run1081_SP17_2566,0.0
13296,13407,c_1_13_65,-31540.4477777778,31532.1864444444,1487.33,3537.742,0,JAK2,Nuclear,Ascending.vasa.recta.endothelium,Run1081_SP17_2566,0.0
13297,13408,c_1_13_65,-31556.7877777778,31525.1144444444,1470.99,3530.67,0,MZT2A,Nuclear,Ascending.vasa.recta.endothelium,Run1081_SP17_2566,0.0
